year,month,day,obs_time,SO2,NO2,PM10,PM25,CO2,O3
2016,3,10,18,99999,32     ,48     ,99999,99999,53     
2016,3,10,19,99999,30     ,41     ,99999,99999,52     
2016,3,10,20,99999,31     ,33     ,99999,99999,42     
2016,3,10,21,99999,55     ,33     ,99999,99999,18     
2016,3,10,22,99999,66     ,33     ,99999,99999,7     
2016,3,10,23,99999,52     ,33     ,99999,99999,19     
2016,3,11,0,99999,36     ,33     ,99999,99999,29     
2016,3,11,1,99999,39     ,36     ,99999,99999,23     
2016,3,11,2,99999,32     ,39     ,99999,99999,29     
2016,3,11,3,99999,26     ,39     ,99999,99999,34     
2016,3,11,4,99999,17     ,39     ,99999,99999,48     
2016,3,11,5,99999,18     ,39     ,99999,99999,48     
2016,3,11,6,99999,28     ,39     ,99999,99999,42     
2016,3,11,7,99999,22     ,36     ,99999,99999,44     
2016,3,11,8,99999,20     ,32     ,99999,99999,50     
2016,3,11,9,99999,18     ,32     ,99999,99999,53     
2016,3,11,10,99999,15     ,32     ,99999,99999,57     
2016,3,11,11,99999,11     ,32     ,99999,99999,63     
2016,3,11,12,99999,15     ,32     ,99999,99999,61     
2016,3,11,13,99999,13     ,33     ,99999,99999,62     
2016,3,11,14,99999,13     ,33     ,99999,99999,62     
2016,3,11,15,99999,31     ,33     ,99999,99999,51     
2016,3,11,16,99999,53     ,33     ,99999,99999,40     
2016,3,11,17,99999,41     ,33     ,99999,99999,54     
2016,3,11,18,99999,27     ,33     ,99999,99999,64     
2016,3,11,19,99999,26     ,42     ,99999,99999,62     
2016,3,11,20,99999,28     ,54     ,99999,99999,61     
2016,3,11,21,99999,17     ,54     ,99999,99999,69     
2016,3,11,22,99999,15     ,54     ,99999,99999,63     
2016,3,11,23,99999,16     ,54     ,99999,99999,63     
2016,3,12,0,99999,15     ,54     ,99999,99999,66     
2016,3,12,1,99999,11     ,45     ,99999,99999,68     
2016,3,12,2,99999,40     ,33     ,99999,99999,45     
2016,3,12,3,99999,16     ,33     ,99999,99999,61     
2016,3,12,4,99999,16     ,33     ,99999,99999,62     
2016,3,12,5,99999,17     ,33     ,99999,99999,64     
2016,3,12,6,99999,20     ,33     ,99999,99999,64     
2016,3,12,7,99999,17     ,32     ,99999,99999,66     
2016,3,12,8,99999,18     ,31     ,99999,99999,67     
2016,3,12,9,99999,11     ,31     ,99999,99999,74     
2016,3,12,10,99999,13     ,31     ,99999,99999,74     
2016,3,12,11,99999,14     ,31     ,99999,99999,75     
2016,3,12,12,99999,9     ,31     ,99999,99999,79     
2016,3,12,13,99999,9     ,29     ,99999,99999,79     
2016,3,12,14,99999,9     ,26     ,99999,99999,82     
2016,3,12,15,99999,8     ,26     ,99999,99999,83     
2016,3,12,16,99999,18     ,26     ,99999,99999,74     
2016,3,12,17,99999,22     ,26     ,99999,99999,74     
2016,3,12,18,99999,28     ,26     ,99999,99999,67     
2016,3,12,19,99999,27     ,25     ,99999,99999,64     
2016,3,12,20,99999,44     ,24     ,99999,99999,43     
2016,3,12,21,99999,42     ,24     ,99999,99999,35     
2016,3,12,22,99999,60     ,24     ,99999,99999,17     
2016,3,12,23,99999,65     ,24     ,99999,99999,13     
2016,3,13,0,99999,49     ,24     ,99999,99999,21     
2016,3,13,1,99999,36     ,33     ,99999,99999,31     
2016,3,13,2,99999,29     ,43     ,99999,99999,31     
2016,3,13,3,99999,33     ,43     ,99999,99999,24     
2016,3,13,4,99999,36     ,43     ,99999,99999,16     
2016,3,13,5,99999,30     ,43     ,99999,99999,22     
2016,3,13,6,99999,45     ,43     ,99999,99999,11     
2016,3,13,7,99999,45     ,42     ,99999,99999,12     
2016,3,13,8,99999,45     ,40     ,99999,99999,12     
2016,3,13,9,99999,42     ,40     ,99999,99999,21     
2016,3,13,10,99999,46     ,40     ,99999,99999,28     
2016,3,13,11,99999,24     ,40     ,99999,99999,47     
2016,3,13,12,99999,36     ,40     ,99999,99999,45     
2016,3,13,13,99999,52     ,50     ,99999,99999,40     
2016,3,13,14,99999,51     ,63     ,99999,99999,43     
2016,3,13,15,99999,47     ,63     ,99999,99999,48     
2016,3,13,16,99999,28     ,63     ,99999,99999,65     
2016,3,13,17,99999,33     ,63     ,99999,99999,60     
2016,3,13,18,99999,36     ,63     ,99999,99999,54     
2016,3,13,19,99999,47     ,62     ,99999,99999,40     
2016,3,13,20,99999,65     ,61     ,99999,99999,22     
2016,3,13,21,99999,46     ,61     ,99999,99999,26     
2016,3,13,22,99999,47     ,61     ,99999,99999,18     
2016,3,13,23,99999,53     ,61     ,99999,99999,9     
2016,3,14,0,99999,38     ,61     ,99999,99999,24     
2016,3,14,1,99999,42     ,65     ,99999,99999,13     
2016,3,14,2,216     ,50     ,68     ,99999,99999,12     
2016,3,14,3,365     ,44     ,68     ,99999,99999,15     
2016,3,14,4,99999,36     ,68     ,99999,99999,26     
2016,3,14,5,99999,29     ,68     ,99999,99999,29     
2016,3,14,6,99999,30     ,68     ,99999,99999,37     
2016,3,14,7,99999,17     ,57     ,99999,99999,49     
2016,3,14,8,99999,16     ,43     ,99999,99999,51     
2016,3,14,9,99999,20     ,43     ,99999,99999,50     
2016,3,14,10,99999,13     ,43     ,99999,99999,62     
2016,3,14,11,99999,12     ,43     ,99999,99999,66     
2016,3,14,12,99999,13     ,43     ,99999,99999,70     
2016,3,14,13,99999,15     ,38     ,99999,99999,69     
2016,3,14,14,99999,17     ,32     ,99999,99999,68     
2016,3,14,15,99999,12     ,32     ,99999,99999,68     
2016,3,14,16,99999,27     ,32     ,99999,99999,60     
2016,3,14,17,99999,62     ,32     ,99999,99999,39     
2016,3,14,18,99999,58     ,32     ,99999,99999,36     
2016,3,14,19,99999,50     ,41     ,99999,99999,33     
2016,3,14,20,99999,41     ,52     ,99999,99999,27     
2016,3,14,21,99999,60     ,52     ,99999,99999,11     
2016,3,14,22,99999,60     ,52     ,99999,99999,12     
2016,3,14,23,99999,62     ,52     ,99999,99999,7     
2016,3,15,0,99999,56     ,52     ,99999,99999,12     
2016,3,15,1,99999,45     ,56     ,99999,99999,17     
2016,3,15,2,133     ,45     ,59     ,99999,99999,14     
2016,3,15,3,276     ,37     ,59     ,99999,99999,16     
2016,3,15,4,99999,34     ,59     ,99999,99999,17     
2016,3,15,5,99999,36     ,59     ,99999,99999,12     
2016,3,15,6,99999,38     ,59     ,99999,99999,17     
2016,3,15,7,99999,25     ,55     ,99999,99999,31     
2016,3,15,8,99999,38     ,49     ,99999,99999,23     
2016,3,15,9,99999,26     ,49     ,99999,99999,41     
2016,3,15,10,99999,30     ,49     ,99999,99999,42     
2016,3,15,11,99999,23     ,49     ,99999,99999,50     
2016,3,15,12,99999,31     ,49     ,99999,99999,42     
2016,3,15,13,99999,42     ,53     ,99999,99999,34     
2016,3,15,14,99999,60     ,58     ,99999,99999,30     
2016,3,15,15,99999,50     ,58     ,99999,99999,43     
2016,3,15,16,99999,37     ,58     ,99999,99999,52     
2016,3,15,17,99999,28     ,58     ,99999,99999,60     
2016,3,15,18,99999,51     ,58     ,99999,99999,39     
2016,3,15,19,99999,76     ,67     ,99999,99999,19     
2016,3,15,20,99999,51     ,78     ,99999,99999,29     
2016,3,15,21,99999,56     ,78     ,99999,99999,17     
2016,3,15,22,99999,63     ,78     ,99999,99999,4     
2016,3,15,23,99999,56     ,78     ,99999,99999,6     
2016,3,16,0,99999,46     ,78     ,99999,99999,13     
2016,3,16,1,99999,41     ,75     ,99999,99999,12     
2016,3,16,2,99999,41     ,72     ,99999,99999,13     
2016,3,16,3,99999,33     ,72     ,99999,99999,11     
2016,3,16,4,99999,32     ,72     ,99999,99999,17     
2016,3,16,5,99999,32     ,72     ,99999,99999,23     
2016,3,16,6,99999,25     ,72     ,99999,99999,30     
2016,3,16,7,99999,23     ,60     ,99999,99999,38     
2016,3,16,8,99999,23     ,44     ,99999,99999,40     
2016,3,16,9,99999,21     ,44     ,99999,99999,51     
2016,3,16,10,99999,14     ,44     ,99999,99999,60     
2016,3,16,11,99999,15     ,44     ,99999,99999,65     
2016,3,16,12,99999,14     ,44     ,99999,99999,71     
2016,3,16,13,99999,11     ,48     ,99999,99999,81     
2016,3,16,14,99999,8     ,53     ,99999,99999,84     
2016,3,16,15,99999,9     ,53     ,99999,99999,82     
2016,3,16,16,99999,7     ,53     ,99999,99999,79     
2016,3,16,17,99999,11     ,53     ,99999,99999,73     
2016,3,16,18,99999,6     ,53     ,99999,99999,72     
2016,3,16,19,99999,6     ,50     ,99999,99999,70     
2016,3,16,20,99999,15     ,47     ,99999,99999,68     
2016,3,16,21,99999,9     ,47     ,99999,99999,76     
2016,3,16,22,99999,20     ,47     ,99999,99999,65     
2016,3,16,23,99999,16     ,47     ,99999,99999,56     
2016,3,17,0,99999,21     ,47     ,99999,99999,48     
2016,3,17,1,99999,16     ,61     ,99999,99999,61     
2016,3,17,2,99999,20     ,79     ,99999,99999,57     
2016,3,17,3,99999,21     ,79     ,99999,99999,51     
2016,3,17,4,99999,19     ,79     ,99999,99999,53     
2016,3,17,5,99999,20     ,79     ,99999,99999,56     
2016,3,17,6,99999,13     ,79     ,99999,99999,63     
2016,3,17,7,99999,6     ,60     ,99999,99999,80     
2016,3,17,8,99999,12     ,35     ,99999,99999,76     
2016,3,17,9,99999,20     ,35     ,99999,99999,70     
2016,3,17,10,99999,21     ,35     ,99999,99999,70     
2016,3,17,11,99999,13     ,35     ,99999,99999,79     
2016,3,17,12,99999,8     ,35     ,99999,99999,84     
2016,3,17,13,99999,6     ,32     ,99999,99999,87     
2016,3,17,14,99999,7     ,27     ,99999,99999,86     
2016,3,17,15,99999,7     ,27     ,99999,99999,88     
2016,3,17,16,99999,6     ,27     ,99999,99999,89     
2016,3,17,17,99999,5     ,27     ,99999,99999,90     
2016,3,17,18,99999,6     ,27     ,99999,99999,89     
2016,3,17,19,99999,13     ,23     ,99999,99999,82     
2016,3,17,20,99999,19     ,18     ,99999,99999,63     
2016,3,17,21,99999,27     ,18     ,99999,99999,56     
2016,3,17,22,99999,34     ,18     ,99999,99999,45     
2016,3,17,23,99999,30     ,18     ,99999,99999,45     
2016,3,18,0,99999,19     ,18     ,99999,99999,51     
2016,3,18,1,99999,27     ,22     ,99999,99999,39     
2016,3,18,2,99999,44     ,28     ,99999,99999,24     
2016,3,18,3,99999,33     ,28     ,99999,99999,32     
2016,3,18,4,99999,29     ,28     ,99999,99999,34     
2016,3,18,5,99999,21     ,28     ,99999,99999,38     
2016,3,18,6,99999,26     ,28     ,99999,99999,47     
2016,3,18,7,99999,15     ,26     ,99999,99999,56     
2016,3,18,8,99999,12     ,24     ,99999,99999,60     
2016,3,18,9,99999,14     ,24     ,99999,99999,63     
2016,3,18,10,99999,14     ,24     ,99999,99999,66     
2016,3,18,11,99999,14     ,24     ,99999,99999,73     
2016,3,18,12,99999,7     ,24     ,99999,99999,86     
2016,3,18,13,99999,6     ,28     ,99999,99999,86     
2016,3,18,14,99999,5     ,33     ,99999,99999,86     
2016,3,18,15,99999,8     ,33     ,99999,99999,83     
2016,3,18,16,99999,10     ,33     ,99999,99999,83     
2016,3,18,17,99999,11     ,33     ,99999,99999,81     
2016,3,18,18,99999,20     ,33     ,99999,99999,71     
2016,3,18,19,99999,14     ,26     ,99999,99999,71     
2016,3,18,20,99999,37     ,16     ,99999,99999,44     
2016,3,18,21,99999,32     ,16     ,99999,99999,41     
2016,3,18,22,99999,37     ,16     ,99999,99999,36     
2016,3,18,23,99999,28     ,16     ,99999,99999,48     
2016,3,19,0,99999,20     ,16     ,99999,99999,51     
2016,3,19,1,99999,27     ,22     ,99999,99999,45     
2016,3,19,2,99999,12     ,29     ,99999,99999,50     
2016,3,19,3,99999,29     ,29     ,99999,99999,24     
2016,3,19,4,99999,20     ,29     ,99999,99999,30     
2016,3,19,5,99999,19     ,29     ,99999,99999,27     
2016,3,19,6,99999,30     ,29     ,99999,99999,15     
2016,3,19,7,99999,18     ,23     ,99999,99999,24     
2016,3,19,8,99999,23     ,14     ,99999,99999,20     
2016,3,19,9,99999,19     ,14     ,99999,99999,32     
2016,3,19,10,99999,19     ,14     ,99999,99999,46     
2016,3,19,11,99999,13     ,14     ,99999,99999,54     
2016,3,19,12,99999,14     ,14     ,99999,99999,58     
2016,3,19,13,99999,13     ,22     ,99999,99999,53     
2016,3,19,14,99999,15     ,32     ,99999,99999,54     
2016,3,19,15,99999,34     ,32     ,99999,99999,50     
2016,3,19,16,99999,24     ,32     ,99999,99999,62     
2016,3,19,17,99999,25     ,32     ,99999,99999,73     
2016,3,19,18,99999,49     ,32     ,99999,99999,46     
2016,3,19,19,99999,56     ,38     ,99999,99999,25     
2016,3,19,20,99999,57     ,46     ,99999,99999,22     
2016,3,19,21,99999,67     ,46     ,99999,99999,11     
2016,3,19,22,99999,63     ,46     ,99999,99999,12     
2016,3,19,23,99999,44     ,46     ,99999,99999,25     
2016,3,20,0,99999,45     ,46     ,99999,99999,20     
2016,3,20,1,99999,32     ,56     ,99999,99999,31     
2016,3,20,2,99999,25     ,68     ,99999,99999,33     
2016,3,20,3,99999,15     ,68     ,99999,99999,35     
2016,3,20,4,99999,18     ,68     ,99999,99999,42     
2016,3,20,5,99999,18     ,68     ,99999,99999,47     
2016,3,20,6,99999,16     ,68     ,99999,99999,41     
2016,3,20,7,99999,15     ,55     ,99999,99999,46     
2016,3,20,8,99999,20     ,39     ,99999,99999,41     
2016,3,20,9,99999,13     ,39     ,99999,99999,50     
2016,3,20,10,99999,16     ,39     ,99999,99999,56     
2016,3,20,11,99999,11     ,39     ,99999,99999,65     
2016,3,20,12,99999,7     ,39     ,99999,99999,63     
2016,3,20,13,99999,7     ,35     ,99999,99999,67     
2016,3,20,14,99999,7     ,30     ,99999,99999,70     
2016,3,20,15,99999,9     ,30     ,99999,99999,66     
2016,3,20,16,99999,7     ,30     ,99999,99999,70     
2016,3,20,17,99999,9     ,30     ,99999,99999,69     
2016,3,20,18,99999,27     ,30     ,99999,99999,52     
2016,3,20,19,99999,37     ,35     ,99999,99999,30     
2016,3,20,20,99999,26     ,40     ,99999,99999,32     
2016,3,20,21,99999,15     ,40     ,99999,99999,40     
2016,3,20,22,99999,15     ,40     ,99999,99999,34     
2016,3,20,23,99999,23     ,40     ,99999,99999,31     
2016,3,21,0,99999,23     ,40     ,99999,99999,36     
2016,3,21,1,99999,16     ,51     ,99999,99999,43     
2016,3,21,2,99999,14     ,64     ,99999,99999,40     
2016,3,21,3,99999,11     ,64     ,99999,99999,40     
2016,3,21,4,99999,18     ,64     ,99999,99999,29     
2016,3,21,5,99999,21     ,64     ,99999,99999,23     
2016,3,21,6,99999,30     ,64     ,99999,99999,12     
2016,3,21,7,99999,26     ,52     ,99999,99999,8     
2016,3,21,8,99999,27     ,37     ,99999,99999,12     
2016,3,21,9,99999,33     ,37     ,99999,99999,24     
2016,3,21,10,99999,13     ,37     ,99999,99999,54     
2016,3,21,11,99999,9     ,37     ,99999,99999,70     
2016,3,21,12,99999,9     ,37     ,99999,99999,69     
2016,3,21,13,99999,12     ,36     ,99999,99999,58     
2016,3,21,14,99999,21     ,34     ,99999,99999,63     
2016,3,21,15,99999,53     ,34     ,99999,99999,56     
2016,3,21,16,99999,29     ,34     ,99999,99999,72     
2016,3,21,17,99999,15     ,34     ,99999,99999,75     
2016,3,21,18,99999,15     ,34     ,99999,99999,71     
2016,3,21,19,99999,15     ,45     ,99999,99999,66     
2016,3,21,20,99999,23     ,58     ,99999,99999,55     
2016,3,21,21,99999,18     ,58     ,99999,99999,50     
2016,3,21,22,99999,28     ,58     ,99999,99999,33     
2016,3,21,23,99999,35     ,58     ,99999,99999,23     
2016,3,22,0,99999,38     ,58     ,99999,99999,19     
2016,3,22,1,99999,26     ,54     ,99999,99999,28     
2016,3,22,2,99999,12     ,49     ,99999,99999,50     
2016,3,22,3,99999,13     ,49     ,99999,99999,39     
2016,3,22,4,99999,17     ,49     ,99999,99999,38     
2016,3,22,5,99999,14     ,49     ,99999,99999,34     
2016,3,22,6,99999,14     ,49     ,99999,99999,41     
2016,3,22,7,99999,31     ,38     ,99999,99999,31     
2016,3,22,8,99999,27     ,23     ,99999,99999,31     
2016,3,22,9,99999,12     ,23     ,99999,99999,53     
2016,3,22,10,99999,11     ,23     ,99999,99999,60     
2016,3,22,11,99999,7     ,23     ,99999,99999,72     
2016,3,22,12,99999,7     ,23     ,99999,99999,73     
2016,3,22,13,99999,8     ,26     ,99999,99999,69     
2016,3,22,14,99999,11     ,29     ,99999,99999,61     
2016,3,22,15,99999,99999,28     ,99999,99999,53     
2016,3,22,16,18     ,26     ,29     ,99999,99999,59     
2016,3,22,17,28     ,38     ,29     ,99999,99999,50     
2016,3,22,18,22     ,31     ,29     ,99999,99999,57     
2016,3,22,19,28     ,38     ,30     ,99999,99999,46     
2016,3,22,20,23     ,44     ,31     ,99999,99999,28     
2016,3,22,21,12     ,40     ,31     ,99999,99999,29     
2016,3,22,22,6     ,29     ,31     ,99999,99999,30     
2016,3,22,23,2     ,44     ,31     ,99999,99999,16     
2016,3,23,0,0     ,47     ,31     ,99999,99999,12     
2016,3,23,1,0     ,36     ,37     ,99999,99999,15     
2016,3,23,2,0     ,40     ,44     ,99999,99999,13     
2016,3,23,3,9     ,38     ,44     ,99999,99999,14     
2016,3,23,4,4     ,49     ,44     ,99999,99999,6     
2016,3,23,5,2     ,44     ,44     ,99999,99999,8     
2016,3,23,6,2     ,30     ,44     ,99999,99999,10     
2016,3,23,7,1     ,19     ,40     ,99999,99999,21     
2016,3,23,8,2     ,21     ,34     ,99999,99999,25     
2016,3,23,9,12     ,14     ,34     ,99999,99999,44     
2016,3,23,10,15     ,12     ,34     ,99999,99999,55     
2016,3,23,11,10     ,10     ,34     ,99999,99999,67     
2016,3,23,12,5     ,9     ,34     ,99999,99999,70     
2016,3,23,13,12     ,7     ,34     ,99999,99999,65     
2016,3,23,14,16     ,12     ,33     ,99999,99999,66     
2016,3,23,15,29     ,18     ,33     ,99999,99999,65     
2016,3,23,16,19     ,14     ,33     ,99999,99999,75     
2016,3,23,17,99999,99999,99999,99999,99999,99999
2016,3,23,18,99999,99999,99999,99999,99999,99999
2016,3,23,19,99999,99999,99999,99999,99999,99999
2016,3,23,20,99999,29     ,24     ,99999,99999,45     
2016,3,23,21,31     ,27     ,24     ,99999,99999,48     
2016,3,23,22,36     ,13     ,24     ,99999,99999,62     
2016,3,23,23,36     ,6     ,24     ,99999,99999,63     
2016,3,24,0,41     ,4     ,24     ,99999,99999,67     
2016,3,24,1,48     ,4     ,26     ,99999,99999,69     
2016,3,24,2,51     ,3     ,29     ,99999,99999,71     
2016,3,24,3,47     ,6     ,29     ,99999,99999,67     
2016,3,24,4,40     ,6     ,29     ,99999,99999,60     
2016,3,24,5,29     ,7     ,29     ,99999,99999,60     
2016,3,24,6,26     ,8     ,29     ,99999,99999,47     
2016,3,24,7,23     ,7     ,23     ,99999,99999,47     
2016,3,24,8,25     ,11     ,16     ,99999,99999,45     
2016,3,24,9,24     ,13     ,16     ,99999,99999,54     
2016,3,24,10,18     ,7     ,16     ,99999,99999,63     
2016,3,24,11,99999,99999,99999,99999,99999,99999
2016,3,24,12,99999,99999,99999,99999,99999,99999
2016,3,24,13,99999,99999,99999,99999,99999,99999
2016,3,24,14,99999,99999,99999,99999,99999,99999
2016,3,24,15,99999,99999,99999,99999,99999,99999
2016,3,24,16,99999,99999,99999,99999,99999,99999
2016,3,24,17,99999,99999,99999,99999,99999,99999
2016,3,24,18,99999,7     ,21     ,99999,99999,67     
2016,3,24,19,77     ,14     ,50     ,99999,99999,62     
2016,3,24,20,116     ,39     ,86     ,99999,99999,39     
2016,3,24,21,121     ,41     ,86     ,99999,99999,22     
2016,3,24,22,125     ,59     ,86     ,99999,99999,8     
2016,3,24,23,122     ,52     ,86     ,99999,99999,15     
2016,3,25,0,122     ,33     ,86     ,99999,99999,23     
2016,3,25,1,123     ,38     ,75     ,99999,99999,21     
2016,3,25,2,120     ,20     ,60     ,99999,99999,30     
2016,3,25,3,116     ,35     ,60     ,99999,99999,21     
2016,3,25,4,112     ,43     ,60     ,99999,99999,7     
2016,3,25,5,111     ,43     ,60     ,99999,99999,4     
2016,3,25,6,110     ,40     ,60     ,99999,99999,3     
2016,3,25,7,110     ,29     ,57     ,99999,99999,13     
2016,3,25,8,119     ,22     ,53     ,99999,99999,29     
2016,3,25,9,134     ,15     ,53     ,99999,99999,40     
2016,3,25,10,130     ,16     ,53     ,99999,99999,48     
2016,3,25,11,130     ,21     ,53     ,99999,99999,47     
2016,3,25,12,127     ,13     ,53     ,99999,99999,64     
2016,3,25,13,139     ,18     ,47     ,99999,99999,65     
2016,3,25,14,99999,22     ,38     ,99999,99999,70     
2016,3,25,15,99999,17     ,38     ,99999,99999,79     
2016,3,25,16,99999,13     ,38     ,99999,99999,83     
2016,3,25,17,99999,12     ,38     ,99999,99999,81     
2016,3,25,18,99999,14     ,38     ,99999,99999,78     
2016,3,25,19,99999,22     ,35     ,99999,99999,70     
2016,3,25,20,99999,38     ,32     ,99999,99999,41     
2016,3,25,21,99999,21     ,32     ,99999,99999,45     
2016,3,25,22,99999,46     ,32     ,99999,99999,30     
2016,3,25,23,99999,32     ,32     ,99999,99999,32     
2016,3,26,0,99999,51     ,32     ,99999,99999,12     
2016,3,26,1,99999,40     ,45     ,99999,99999,12     
2016,3,26,3,99999,39     ,61     ,99999,99999,15     
2016,3,26,4,99999,36     ,61     ,99999,99999,16     
2016,3,26,5,99999,25     ,61     ,99999,99999,17     
2016,3,26,6,99999,36     ,61     ,99999,99999,9     
2016,3,26,7,99999,13     ,61     ,99999,99999,37     
2016,3,26,8,99999,9     ,47     ,99999,99999,44     
2016,3,26,9,99999,14     ,28     ,99999,99999,41     
2016,3,26,10,99999,13     ,28     ,99999,99999,46     
2016,3,26,11,99999,15     ,28     ,99999,99999,52     
2016,3,26,12,99999,18     ,28     ,99999,99999,43     
2016,3,26,13,99999,12     ,28     ,99999,99999,54     
2016,3,26,14,99999,7     ,30     ,99999,99999,61     
2016,3,26,15,99999,8     ,33     ,99999,99999,66     
2016,3,26,16,99999,5     ,33     ,99999,99999,68     
2016,3,26,17,99999,8     ,33     ,99999,99999,69     
2016,3,26,18,99999,9     ,33     ,99999,99999,73     
2016,3,26,19,99999,9     ,33     ,99999,99999,68     
2016,3,26,20,99999,10     ,37     ,99999,99999,66     
2016,3,26,21,99999,17     ,41     ,99999,99999,54     
2016,3,26,22,99999,13     ,41     ,99999,99999,68     
2016,3,26,23,99999,6     ,41     ,99999,99999,71     
2016,3,27,0,99999,19     ,41     ,99999,99999,41     
2016,3,27,1,99999,22     ,41     ,99999,99999,32     
2016,3,27,2,99999,19     ,51     ,99999,99999,31     
2016,3,27,3,99999,11     ,64     ,99999,99999,36     
2016,3,27,4,99999,24     ,64     ,99999,99999,17     
2016,3,27,5,99999,35     ,64     ,99999,99999,8     
2016,3,27,6,99999,22     ,64     ,99999,99999,12     
2016,3,27,7,99999,25     ,64     ,99999,99999,5     
2016,3,27,8,99999,32     ,54     ,99999,99999,7     
2016,3,27,9,99999,33     ,42     ,99999,99999,5     
2016,3,27,10,99999,33     ,42     ,99999,99999,5     
2016,3,27,11,99999,26     ,42     ,99999,99999,27     
2016,3,27,12,99999,27     ,42     ,99999,99999,37     
2016,3,27,13,99999,35     ,42     ,99999,99999,46     
2016,3,27,14,99999,11     ,60     ,99999,99999,66     
2016,3,27,15,99999,8     ,82     ,99999,99999,69     
2016,3,27,16,99999,5     ,82     ,99999,99999,75     
2016,3,27,17,99999,6     ,82     ,99999,99999,76     
2016,3,27,18,99999,6     ,82     ,99999,99999,76     
2016,3,27,19,99999,5     ,82     ,99999,99999,77     
2016,3,27,20,99999,5     ,77     ,99999,99999,75     
2016,3,27,21,99999,11     ,70     ,99999,99999,64     
2016,3,27,22,99999,25     ,70     ,99999,99999,52     
2016,3,27,23,99999,18     ,70     ,99999,99999,59     
2016,3,28,0,99999,16     ,70     ,99999,99999,54     
2016,3,28,1,99999,17     ,70     ,99999,99999,48     
2016,3,28,2,99999,15     ,56     ,99999,99999,56     
2016,3,28,3,99999,9     ,37     ,99999,99999,58     
2016,3,28,4,99999,8     ,37     ,99999,99999,62     
2016,3,28,5,99999,6     ,37     ,99999,99999,59     
2016,3,28,6,99999,5     ,37     ,99999,99999,64     
2016,3,28,7,99999,7     ,37     ,99999,99999,65     
2016,3,28,8,99999,7     ,27     ,99999,99999,69     
2016,3,28,9,99999,13     ,13     ,99999,99999,61     
2016,3,28,10,99999,9     ,13     ,99999,99999,70     
2016,3,28,11,99999,4     ,13     ,99999,99999,76     
2016,3,28,12,99999,4     ,13     ,99999,99999,74     
2016,3,28,13,99999,5     ,13     ,99999,99999,74     
2016,3,28,14,10     ,7     ,13     ,99999,99999,74     
2016,3,28,15,6     ,9     ,13     ,99999,99999,73     
2016,3,28,16,10     ,6     ,13     ,99999,99999,75     
2016,3,28,17,17     ,6     ,13     ,99999,99999,76     
2016,3,28,18,16     ,10     ,13     ,99999,99999,71     
2016,3,28,19,15     ,9     ,13     ,99999,99999,70     
2016,3,28,20,9     ,7     ,20     ,99999,99999,76     
2016,3,28,21,12     ,5     ,29     ,99999,99999,73     
2016,3,28,22,2     ,8     ,29     ,99999,99999,63     
2016,3,28,23,0     ,26     ,29     ,99999,99999,43     
2016,3,29,0,0     ,22     ,29     ,99999,99999,47     
2016,3,29,1,0     ,19     ,29     ,99999,99999,52     
2016,3,29,2,0     ,21     ,34     ,99999,99999,45     
2016,3,29,3,6     ,20     ,41     ,99999,99999,38     
2016,3,29,4,6     ,28     ,41     ,99999,99999,26     
2016,3,29,5,0     ,38     ,41     ,99999,99999,13     
2016,3,29,6,0     ,34     ,41     ,99999,99999,17     
2016,3,29,7,0     ,33     ,41     ,99999,99999,17     
2016,3,29,8,0     ,43     ,39     ,99999,99999,12     
2016,3,29,9,5     ,37     ,37     ,99999,99999,14     
2016,3,29,10,12     ,37     ,37     ,99999,99999,19     
2016,3,29,11,30     ,33     ,37     ,99999,99999,29     
2016,3,29,12,31     ,27     ,37     ,99999,99999,40     
2016,3,29,13,27     ,23     ,37     ,99999,99999,49     
2016,3,29,14,16     ,10     ,48     ,99999,99999,60     
2016,3,29,15,17     ,9     ,61     ,99999,99999,63     
2016,3,29,16,14     ,7     ,61     ,99999,99999,67     
2016,3,29,17,16     ,6     ,61     ,99999,99999,69     
2016,3,29,18,18     ,7     ,61     ,99999,99999,75     
2016,3,29,19,18     ,8     ,61     ,99999,99999,68     
2016,3,29,20,18     ,6     ,45     ,99999,99999,63     
2016,3,29,21,24     ,32     ,24     ,99999,99999,34     
2016,3,29,22,16     ,32     ,24     ,99999,99999,30     
2016,3,29,23,17     ,22     ,24     ,99999,99999,39     
2016,3,30,0,13     ,19     ,24     ,99999,99999,43     
2016,3,30,1,23     ,18     ,24     ,99999,99999,36     
2016,3,30,2,14     ,23     ,38     ,99999,99999,29     
2016,3,30,3,3     ,23     ,56     ,99999,99999,40     
2016,3,30,4,0     ,13     ,56     ,99999,99999,39     
2016,3,30,5,0     ,12     ,56     ,99999,99999,39     
2016,3,30,6,0     ,9     ,56     ,99999,99999,38     
2016,3,30,7,0     ,18     ,56     ,99999,99999,28     
2016,3,30,8,0     ,25     ,45     ,99999,99999,18     
2016,3,30,9,11     ,44     ,30     ,99999,99999,7     
2016,3,30,10,7     ,42     ,30     ,99999,99999,12     
2016,3,30,11,41     ,55     ,30     ,99999,99999,18     
2016,3,30,12,54     ,43     ,30     ,99999,99999,42     
2016,3,30,13,12     ,15     ,30     ,99999,99999,71     
2016,3,30,14,8     ,10     ,53     ,99999,99999,77     
2016,3,30,15,11     ,4     ,82     ,99999,99999,81     
2016,3,30,16,15     ,4     ,82     ,99999,99999,80     
